X,Y,address,
768957.810656448,6312459.61132521,11/1048 DARK CORNER ROAD DARK CORNER
768957.810656448,6312459.61132521,12/1048 DARK CORNER ROAD DARK CORNER
768957.810656448,6312459.61132521,13/1048 DARK CORNER ROAD DARK CORNER
801702.600911437,6277771.02051171,68 KANIMBLA VALLEY ROAD MOUNT VICTORIA
801717.444087783,6277798.851577,64 KANIMBLA VALLEY ROAD MOUNT VICTORIA
793472.344091726,6290794.30613593,177-179 MORT STREET LITHGOW
775098.927688296,6282319.32361988,310 ANAREL ROAD SODWALLS
793688.851674886,6291303.29792172,1/66 CLARICE STREET LITHGOW
793688.851674886,6291303.29792172,2/66 CLARICE STREET LITHGOW
793688.851674886,6291303.29792172,3/66 CLARICE STREET LITHGOW
793688.851674886,6291303.29792172,4/66 CLARICE STREET LITHGOW
793688.851674886,6291303.29792172,5/66 CLARICE STREET LITHGOW
793688.851674886,6291303.29792172,6/66 CLARICE STREET LITHGOW
778238.830354663,6305239.54424471,7 PORTLAND ROAD PORTLAND
778239.033588897,6305262.84615772,3 PORTLAND ROAD PORTLAND
796074.101056835,6281730.83041189,2509 GREAT WESTERN HIGHWAY HARTLEY
792185.23605241,6290257.4990515,10 LAURENCE STREET LITHGOW
801487.46217192,6278821.57164154,63A GREAT WESTERN HIGHWAY MOUNT VICTORIA
801505.738677362,6278873.31644114,63 GREAT WESTERN HIGHWAY MOUNT VICTORIA
771981.408075919,6293543.34900877,300 CURLY DICK ROAD MEADOW FLAT
794252.181521244,6292497.97639698,57 MACAULAY STREET MORTS ESTATE
794252.181521244,6292497.97639698,1/57 MACAULAY STREET MORTS ESTATE
794252.181521244,6292497.97639698,2/57 MACAULAY STREET MORTS ESTATE
794252.181521244,6292497.97639698,3/57 MACAULAY STREET MORTS ESTATE
794252.181521244,6292497.97639698,4/57 MACAULAY STREET MORTS ESTATE
791173.125885564,6291539.91274908,1 FRANCIS STREET BOWENFELS
791173.125885564,6291539.91274908,1/1 FRANCIS STREET BOWENFELS
791173.125885564,6291539.91274908,2/1 FRANCIS STREET BOWENFELS
791173.125885564,6291539.91274908,3/1 FRANCIS STREET BOWENFELS
790591.907652968,6289011.64062381,2 COL DREWE DRIVE BOWENFELS
790294.26569986,6288213.33274989,3584 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
798175.03333351,6284244.4248429,253 HARTLEY VALE ROAD HARTLEY VALE
800943.452054797,6279427.5745284,12 GREAT WESTERN HIGHWAY MOUNT VICTORIA
785041.84660374,6299123.79715732,25 BLACKBERRY LANE WALLERAWANG
785073.205540999,6299115.63608291,27 BLACKBERRY LANE WALLERAWANG
785091.330345082,6299092.38328793,26 MAIN STREET WALLERAWANG
779827.031012895,6306820.82484063,498 BACK CULLEN BULLEN ROAD PORTLAND
781716.211566769,6290798.2623373,6 BATHURST STREET RYDAL
793123.404747279,6290087.58823164,17A SILCOCK STREET POTTERY ESTATE
793122.595389398,6290099.50513129,17 SILCOCK STREET POTTERY ESTATE
795876.634980312,6278918.38967106,99 JOHN GRANT ROAD LITTLE HARTLEY
803970.102890582,6274468.32417959,48 ADA ROAD BLACKHEATH
777962.447184657,6305015.76278074,3 ECHIDNA DRIVE PORTLAND
797080.096464731,6270497.56627737,89B WARD ROAD MEGALONG VALLEY
778244.839291875,6304848.42940845,8 ECHIDNA DRIVE PORTLAND
795700.033474249,6279217.82776827,110 JOHN GRANT ROAD LITTLE HARTLEY
793950.169417664,6349969.26976509,1977 DUNVILLE LOOP ROAD BOGEE
788857.24860882,6294278.84695328,75 OAKEY FOREST ROAD MARRANGAROO
789034.341526868,6294344.06680555,65 OAKEY FOREST ROAD MARRANGAROO
793493.969661798,6290462.12929666,51 HILL STREET LITHGOW
793990.588383355,6291291.5589469,1 INCH STREET LITHGOW
796577.668401355,6282899.29270072,35 BRUWALIN PLACE HARTLEY
777869.912105674,6306155.59637863,7 ROXBURGH STREET PORTLAND
796431.642708534,6283120.24638344,10 BRUWALIN PLACE HARTLEY
777397.480106032,6327203.37032619,124 TURON GULLY ROAD CAPERTEE
776896.520597009,6304932.70209841,35 LIME STREET PORTLAND
776884.910860491,6304910.2579869,44 SUNNY CORNER ROAD PORTLAND
793835.421551838,6291217.09897706,3-7 TANK STREET LITHGOW
803253.492306405,6289289.56325693,267 CHIFLEY ROAD DARGAN
803541.565564849,6289109.92405347,227 CHIFLEY ROAD DARGAN
797625.654054458,6280194.92375944,95 COXS RIVER ROAD LITTLE HARTLEY
797657.579842867,6280079.27891115,111 COXS RIVER ROAD LITTLE HARTLEY
801981.257726809,6278136.41666712,64 VICTORIA STREET MOUNT VICTORIA
795229.302597052,6290681.33274435,20 REDGATE STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,1/20 REDGATE STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,2/20 REDGATE STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,3/20 REDGATE STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,15 RAMSAY STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,13 RAMSAY STREET VALE OF CLWYDD
795229.302597052,6290681.33274435,11 RAMSAY STREET VALE OF CLWYDD
790209.95869288,6288350.35084246,898 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
792899.614143341,6291651.35588351,4-6 HEPBURN STREET MCKELLARS PARK
790983.787576156,6281451.83611297,391 JENOLAN CAVES ROAD HARTLEY
770494.800118164,6319211.26877747,2009 DARK CORNER ROAD PALMERS OAKY
776931.564617594,6305141.80367709,17 LIME STREET PORTLAND
789941.025301519,6294308.57917383,412 GREAT WESTERN HIGHWAY MARRANGAROO
778258.425011629,6305329.32741103,5 DULHUNTY STREET PORTLAND
777445.677142327,6305588.72631543,51 WILLIWA STREET PORTLAND
777765.836230356,6306162.323792,5 DALE STREET PORTLAND
773353.470847272,6327187.6643203,326 EAGLE HAWK ROAD CAPERTEE
777914.646378988,6306147.59629626,9 ROXBURGH STREET PORTLAND
779083.130049902,6287215.28718758,305 SODWALLS ROAD SODWALLS
785785.985146341,6303343.2445396,1243 CASTLEREAGH BLACKMANS FLAT
781803.529395255,6290840.5640092,4 NEW STREET RYDAL
779792.095771471,6311075.50232241,726 PORTLAND CULLEN BULLEN ROAD CULLEN BULLEN
793466.464682802,6272822.0695843,212 MEGALONG PLACE KANIMBLA
775602.417257615,6303535.02348779,141 MCMANUS ROAD PORTLAND
791598.652934708,6288595.0276653,7 WIRRAWAY STREET SOUTH LITTLETON
797016.105931103,6280379.84076663,119 BAANERS LANE LITTLE HARTLEY
779771.214404386,6310911.9172422,716 PORTLAND CULLEN BULLEN ROAD CULLEN BULLEN
779305.615753519,6310438.76765318,650 PORTLAND CULLEN BULLEN ROAD PORTLAND
790919.264344539,6289034.21219035,6 WEST STREET SOUTH LITTLETON
781920.556258127,6290938.98082163,7 CARTWRIGHT STREET RYDAL
789307.985794099,6287457.82299276,134 OLD BATHURST ROAD SOUTH BOWENFELS
790344.722445777,6288518.73088276,956 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
789819.922518164,6283432.42643548,470 MCKANES FALLS ROAD SOUTH BOWENFELS
794504.594221386,6290956.57589915,20 BLAXLAND STREET LITHGOW
793488.317757584,6328780.15224967,95 CROWN STATION ROAD GLEN DAVIS
781863.638806079,6291013.61591568,12 CARTWRIGHT STREET RYDAL
799324.657308047,6284973.44068245,229 HARTLEY VALE ROAD HARTLEY VALE
794142.647467421,6291067.27323204,1B CHIFLEY ROAD LITHGOW
794969.400109268,6291189.56559011,166 HARTLEY VALLEY ROAD VALE OF CLWYDD
790311.358685132,6288469.27297842,952 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
781937.853671869,6291025.77609282,11 CARTWRIGHT STREET RYDAL
790946.616333038,6289201.0586284,994 GREAT WESTERN HIGHWAY BOWENFELS
794815.915327148,6291396.08076449,59 CLWYDD STREET VALE OF CLWYDD
776307.269601833,6303706.72498076,54 MCMANUS ROAD PORTLAND
775527.228436179,6303860.07451618,143 MCMANUS ROAD PORTLAND
790963.402059842,6289251.40851647,996 GREAT WESTERN HIGHWAY BOWENFELS
795130.402611756,6290484.69688346,56 HARTLEY VALLEY ROAD VALE OF CLWYDD
790373.017057569,6288578.45977321,960 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
776554.323833631,6303522.43167363,22 MCMANUS ROAD PORTLAND
776469.630698504,6303583.62595447,32 MCMANUS ROAD PORTLAND
789815.660967644,6288558.16339409,2 SURVEYORS WAY SOUTH BOWENFELS
786805.915517788,6288209.82667384,226 SIR THOMAS MITCHELL DRIVE SOUTH BOWENFELS
794831.262696428,6290978.60762285,44 MORT STREET VALE OF CLWYDD
794129.791833515,6291064.41062815,1A CHIFLEY ROAD LITHGOW
798550.933684954,6291075.20839214,905 CHIFLEY ROAD CLARENCE
781959.945075324,6290863.63890704,1 HIGH STREET RYDAL
794681.892748057,6291094.74923396,2 KING STREET VALE OF CLWYDD
778913.670459669,6293802.046606,182 OLD WESTERN ROAD MOUNT LAMBIE
794985.326524037,6290668.15245437,2 HUTCHINSON STREET VALE OF CLWYDD
779150.933373,6310511.00265768,643 PORTLAND CULLEN BULLEN ROAD PORTLAND
778340.645458778,6310896.38866474,703 PORTLAND CULLEN BULLEN ROAD PORTLAND
781679.658582384,6292988.90939808,492 OLD WESTERN ROAD RYDAL
794831.262696428,6290978.60762285,1/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,2/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,3/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,4/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,5/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,6/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,7/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,8/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,9/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,10/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,11/44 MORT STREET VALE OF CLWYDD
794831.262696428,6290978.60762285,12/44 MORT STREET VALE OF CLWYDD
777241.347901556,6305288.05580411,2A GREEN STREET PORTLAND
779652.185021443,6311093.61754566,725 PORTLAND CULLEN BULLEN ROAD CULLEN BULLEN
800253.109033811,6339587.4925872,3 JAMISON STREET GLEN ALICE
803982.989128761,6274439.71366534,44 ADA ROAD BLACKHEATH
799030.74655594,6279769.36243206,2133 GREAT WESTERN HIGHWAY LITTLE HARTLEY
780459.56987592,6274785.2783507,182 DOWDELLS ROAD HAMPTON
777485.921527947,6304785.63882288,27 BELL STREET PORTLAND
777466.222815371,6304789.20452253,25 BELL STREET PORTLAND
777407.128395084,6304799.90224641,19 BELL STREET PORTLAND
777446.524925808,6304792.77007496,23 BELL STREET PORTLAND
777351.421010788,6304366.89677565,33 BELL STREET PORTLAND
777387.429667922,6304803.4687846,17 BELL STREET PORTLAND
777276.768667883,6304760.47979076,1 BELL STREET PORTLAND
777426.826303863,6304796.33669086,21 BELL STREET PORTLAND
795136.403458622,6290519.50604746,60 HARTLEY VALLEY ROAD VALE OF CLWYDD
795132.716920491,6290504.08729404,58 HARTLEY VALLEY ROAD VALE OF CLWYDD
795201.970339255,6291461.38338754,125 CHIFLEY ROAD CORNEY TOWN
790066.594580985,6272259.47273982,1454 GANBENANG ROAD GANBENANG
773418.518372323,6279154.83506112,638 CUTHILL ROAD SODWALLS
786910.590910459,6301373.22831598,60 WOLGAN ROAD LIDSDALE
786829.919819858,6301391.06751238,17 IAN HOLT DRIVE LIDSDALE
793519.359175495,6290984.20944046,52 MAIN STREET LITHGOW
797666.306362337,6283467.79520488,958 BROWNS GAP ROAD HARTLEY
797732.886867919,6278190.56756448,307B COXS RIVER ROAD LITTLE HARTLEY
792492.781403932,6324533.0824757,88 MORTIMERS ROAD GLEN DAVIS
797703.502499175,6278047.25917448,307C COXS RIVER ROAD LITTLE HARTLEY
793264.886331876,6291065.53942593,12 HAYLEY STREET LITHGOW
781910.564796969,6290873.21994595,5 CARTWRIGHT STREET RYDAL
792992.115730218,6291349.4436859,34 SANDFORD AVENUE LITHGOW
778589.047614526,6328401.87313685,33 CASTLEREAGH HIGHWAY CAPERTEE
775980.070332215,6279056.71859918,21 JERRYS MEADOW ROAD SODWALLS
797276.88212108,6281721.32955567,1161 BROWNS GAP ROAD LITTLE HARTLEY
777957.222832528,6305200.50314898,20 PIPER STREET PORTLAND
777938.315723425,6305203.9176279,18 PIPER STREET PORTLAND
784987.191031806,6298138.46492945,71 LYON PARADE WALLERAWANG
784983.428684263,6298122.41815416,73 LYON PARADE WALLERAWANG
794907.736028532,6273607.30539913,194 TIMPERI DRIVE KANIMBLA
794039.488438223,6283849.63497997,2 LETT STREET HARTLEY
788857.24860882,6294278.84695328,63 OAKEY FOREST ROAD MARRANGAROO
777912.192066495,6307222.16880789,237B PORTLAND CULLEN BULLEN ROAD PORTLAND
795199.67188466,6291918.20948944,153-155 BELLS ROAD OAKEY PARK
795232.2795965,6291926.31691095,149-151 BELLS ROAD OAKEY PARK
793163.954702575,6291228.46609284,5/25 HOSKINS AVENUE LITHGOW
793154.307382395,6291225.74746712,4/25 HOSKINS AVENUE LITHGOW
793145.688865968,6291224.10641931,3/25 HOSKINS AVENUE LITHGOW
793189.974221725,6291234.41234914,8/25 HOSKINS AVENUE LITHGOW
793181.613359857,6291232.52563198,7/25 HOSKINS AVENUE LITHGOW
793171.907450352,6291230.04674964,6/25 HOSKINS AVENUE LITHGOW
793193.498442448,6291210.52558767,10/25 HOSKINS AVENUE LITHGOW
793183.937117457,6291208.43851779,9/25 HOSKINS AVENUE LITHGOW
793162.655750599,6291203.22004335,2/25 HOSKINS AVENUE LITHGOW
793151.68105157,6291200.54178309,1/25 HOSKINS AVENUE LITHGOW
778303.595795419,6303765.53031266,1108 PIPERS FLAT ROAD PORTLAND
783298.052122576,6289062.44795381,11B SANDALLS DRIVE RYDAL
782818.751099088,6288778.26472854,11A SANDALLS DRIVE RYDAL
794945.505768826,6290772.52257914,2 HUTCHINSON STREET VALE OF CLWYDD
794946.978011736,6290784.19290997,1 HUTCHINSON STREET VALE OF CLWYDD
777624.682398611,6305298.39461969,15 PARK AVENUE PORTLAND
790802.242909393,6358050.39812048,826 NARRANGO ROAD DUNVILLE LOOP
804129.170958756,6274499.92843015,23-25 ADA ROAD BLACKHEATH
801358.993262455,6278845.21176659,121-123 VICTORIA STREET MOUNT VICTORIA
777341.448556144,6305529.00660916,15 VALE STREET PORTLAND
777341.448556144,6305529.00660916,17C VALE STREET PORTLAND
777341.448556144,6305529.00660916,17B VALE STREET PORTLAND
777341.448556144,6305529.00660916,17 VALE STREET PORTLAND
777232.974579439,6305567.93955948,4 LETT STREET PORTLAND
777160.585379036,6305565.29658539,5 LETT STREET PORTLAND
777341.448556144,6305529.00660916,17A VALE STREET PORTLAND
765906.802686192,6288291.55613399,2525 TARANA ROAD TARANA
794778.147953688,6283651.5493028,45-47 OLD GREAT WESTERN HIGHWAY HARTLEY
779013.72349951,6306752.20049662,502 BACK CULLEN BULLEN ROAD PORTLAND
790301.493969023,6292445.17130282,3 GREAT WESTERN HIGHWAY BOWENFELS
789428.8537329,6298658.90398864,138 SPRINGVALE LANE LIDSDALE
771759.701884283,6286871.51348188,1197 SODWALLS ROAD TARANA
788352.509105151,6281187.72861684,660 MCKANES FALLS ROAD HARTLEY
800659.123839293,6286280.82376857,100 HUNTERS ROAD HARTLEY VALE
779247.87541536,6302135.27337033,101 IRONDALE ROAD PORTLAND
775621.793900755,6306607.02649709,33 COOLAMIGAL ROAD PORTLAND
774609.859069963,6305940.04200048,69 COOLAMIGAL ROAD PORTLAND
766760.685175186,6323669.95186956,80 PALMERS OAKEY ROAD PALMERS OAKY
799001.922526715,6270664.23975317,88 KANIMBLA DRIVE KANIMBLA
781702.630712862,6276529.60429953,189 NORMAN LEE ROAD HAMPTON
778024.27521815,6307472.55907781,284 PORTLAND CULLEN BULLEN ROAD PORTLAND
789750.851248071,6294364.60113599,412 GREAT WESTERN HIGHWAY MARRANGAROO
789355.619750873,6277885.32039365,996 JENOLAN CAVES ROAD GOOD FOREST
776731.367875183,6309846.30907535,143 WATTLEMOUNT ROAD PORTLAND
791060.853405736,6274239.12147269,1323 GANBENANG ROAD LOWTHER
804632.24720897,6344888.86420391,838 UPPER NILE ROAD UPPER NILE
770002.638145071,6282935.01606462,1868 HAZELGROVE ROAD TARANA
780815.286278845,6288387.2335477,1943 HAMPTON ROAD RYDAL
777942.772829192,6307112.51436282,237 PORTLAND CULLEN BULLEN ROAD PORTLAND
782277.052562141,6275319.3462698,251 HAMPTON ROAD HAMPTON
790781.614978517,6286900.60065846,21 MCKANES FALLS ROAD SOUTH BOWENFELS
789714.405997429,6287433.62071893,58 OLD BATHURST ROAD SOUTH BOWENFELS
773691.52023968,6294203.57333493,45 LAWSONS LANE MEADOW FLAT
783756.888954591,6298756.97593724,30 RYDAL ROAD WALLERAWANG
796670.008239209,6283220.78334332,94 MID HARTLEY ROAD HARTLEY
796672.086452953,6276409.97554408,502 COXS RIVER ROAD KANIMBLA
789512.420564015,6287038.63240403,51 OLD BATHURST ROAD SOUTH BOWENFELS
766573.903873394,6328838.14669882,623 PALMERS OAKEY ROAD PALMERS OAKY
783433.170392428,6296271.50549864,217 RYDAL ROAD WALLERAWANG
791173.406681026,6291592.30468911,5-7 COOERWULL ROAD BOWENFELS
782210.685165511,6274697.72635459,30 DOWDELLS ROAD HAMPTON
784409.424314256,6273755.59994544,1785 JENOLAN CAVES ROAD HAMPTON
773659.712267481,6280292.25059572,704 JERRYS MEADOW ROAD SODWALLS
791373.612253623,6288769.8902265,28 MUNJOWEE CIRCLE SOUTH LITTLETON
791349.445836139,6288769.03060803,30 MUNJOWEE CIRCLE SOUTH LITTLETON
791324.772569088,6288775.95165787,32 MUNJOWEE CIRCLE SOUTH LITTLETON
794224.968347918,6291860.48656341,1A BANKSIA STREET MORTS ESTATE
794108.277481184,6291897.42668669,54 MACAULAY STREET MORTS ESTATE
794224.968347918,6291860.48656341,1 BANKSIA STREET MORTS ESTATE
794108.277481184,6291897.42668669,3/54 MACAULEY STREET MORTS ESTATE
794108.277481184,6291897.42668669,4/54 MACAULEY STREET MORTS ESTATE
794108.277481184,6291897.42668669,52 MACAULEY STREET MORTS ESTATE
794108.277481184,6291897.42668669,1/52 MACAULEY STREET MORTS ESTATE
794108.277481184,6291897.42668669,2/52 MACAULEY STREET MORTS ESTATE
795515.754114039,6290523.0239362,17 BERRY STREET VALE OF CLWYDD
791903.561159352,6290295.12465661,4 METHVEN STREET LITHGOW
791903.561159352,6290295.12465661,1 MALVERN STREET LITHGOW
793017.716407584,6290548.96565311,9 LITHGOW STREET POTTERY ESTATE
791668.947246359,6289846.51447996,1 FINLAY AVENUE LITTLETON
793054.60759605,6291667.88161534,64 SANDFORD AVENUE MCKELLARS PARK
793017.716407584,6290548.96565311,7 LITHGOW STREET POTTERY ESTATE
758071.566215244,6326922.91494908,1944 RED HILL ROAD UPPER TURON
758120.031617632,6327333.24817804,1964 RED HILL ROAD UPPER TURON
793209.211981026,6290426.92129392,4 SILCOCK STREET POTTERY ESTATE
793194.916744711,6290490.76117957,69 BENT STREET POTTERY ESTATE
793205.412624409,6290460.91019361,2 SILCOCK STREET POTTERY ESTATE
777502.364870594,6306641.50853991,12 UNION STREET PORTLAND
777421.124734229,6306656.14422872,16 UNION STREET PORTLAND
777460.769435538,6306649.00664368,14 UNION STREET PORTLAND
791312.992472024,6288737.31316266,34 MUNJOWEE CIRCLE SOUTH LITTLETON
787064.146221787,6300763.85717083,56 SKELLY ROAD LIDSDALE
784123.163261284,6277824.90321924,115 LARNACH BAKER ROAD HAMPTON
781899.780018836,6291175.51426616,1 QUARRY STREET RYDAL
790385.176634342,6280563.50247373,27 MAXWELL DRIVE GOOD FOREST
790217.387519517,6288374.80187363,900 GREAT WESTERN HIGHWAY SOUTH BOWENFELS
797548.351323516,6283548.58274611,186 MID HARTLEY ROAD HARTLEY
792882.065030877,6263611.28004204,184 GLEN CHEE ROAD GANBENANG
798327.948999899,6283110.5456737,49 SUNRAY AVENUE LITTLE HARTLEY
798436.325618946,6283053.1151903,51 SUNRAY AVENUE LITTLE HARTLEY
786136.695810036,6303546.98023558,33 VIEW STREET BLACKMANS FLAT
793499.99957787,6290979.83396253,58-60 MAIN STREET LITHGOW
797524.23640772,6278064.8356461,307A COXS RIVER ROAD LITTLE HARTLEY
797585.525598641,6278226.04714773,301 COXS RIVER ROAD LITTLE HARTLEY
791702.275868928,6290788.33255898,345-349 MAIN STREET LITHGOW
791753.292524687,6290745.38924538,341A MAIN STREET LITHGOW
791795.190944109,6290720.52009134,335 MAIN STREET LITHGOW
802036.308374608,6278115.93740295,56 VICTORIA STREET MOUNT VICTORIA
783989.638622108,6299057.64950866,6 RYDAL ROAD WALLERAWANG
783986.493706827,6299042.05608775,8 RYDAL ROAD WALLERAWANG
792934.368379389,6290594.22155303,22 LITHGOW STREET LITHGOW
792932.898291624,6290618.27468794,24 LITHGOW STREET LITHGOW
791269.213682336,6266698.54940367,776B CULLENBENBONG ROAD GANBENANG
796855.377699913,6280614.00224567,100 BAANERS LANE LITTLE HARTLEY
796711.658398761,6280500.45887882,14 BONNIE BLINK DRIVE LITTLE HARTLEY
789559.007486676,6288551.17168439,78 MAGPIE HOLLOW ROAD SOUTH BOWENFELS
789465.653138114,6288495.23343516,84 MAGPIE HOLLOW ROAD SOUTH BOWENFELS
789485.766001667,6288550.93041469,80 MAGPIE HOLLOW ROAD SOUTH BOWENFELS
802859.893565074,6338481.71263655,98 NILE ROAD GLEN ALICE
794932.108139877,6261035.59987808,540 BLACK JERRY RIDGE ROAD GANBENANG
800103.134885791,6281652.75649948,21 BENSON ROAD MOUNT VICTORIA
785747.735094235,6299249.26997913,8 TALIA PLACE WALLERAWANG
785714.501354291,6299203.40087967,7 TALIA PLACE WALLERAWANG
785809.195372519,6299252.63257567,1 TALIA PLACE WALLERAWANG
801126.565738584,6279462.86392662,3-9 ELTHAM PARK AVENUE MOUNT VICTORIA
800098.527563477,6280430.55688466,80-92 MOUNT YORK ROAD MOUNT VICTORIA
795073.292629913,6260861.10611975,538 BLACK JERRY RIDGE ROAD GANBENANG
797519.456433546,6265706.77997752,27 BUTFIELD ROAD MEGALONG VALLEY
785777.653074648,6299207.832287,4 TALIA PLACE WALLERAWANG
785765.414931138,6299190.27455839,5 TALIA PLACE WALLERAWANG
785798.590630941,6299237.87110132,2 TALIA PLACE WALLERAWANG
785729.526725027,6299192.94761281,6 TALIA PLACE WALLERAWANG
785788.118523632,6299222.85278375,3 TALIA PLACE WALLERAWANG
797779.708932611,6264354.18016447,1146 MEGALONG ROAD MEGALONG VALLEY
796890.430744116,6265182.39120672,1148 MEGALONG ROAD MEGALONG VALLEY
821917.587758084,6291350.08477824,46 DANES WAY MOUNT IRVINE
800800.528611676,6269825.33726592,199-201 SHIPLEY ROAD BLACKHEATH
799483.73861049,6281855.71288757,129 MOUNT YORK ROAD MOUNT VICTORIA
801738.934031636,6269906.3935764,174-184 SHIPLEY ROAD BLACKHEATH
800992.790043315,6269882.00766889,193-197 SHIPLEY ROAD BLACKHEATH
804208.152635809,6288479.74421181,32-42 SANDHAM ROAD BELL
804970.967392306,6287840.42177902,12 NIOKA PLACE BELL
805059.88038804,6287782.56568704,19 NIOKA PLACE BELL
799537.663623426,6281715.74379757,123 MOUNT YORK ROAD MOUNT VICTORIA
804599.485337418,6288248.61218034,28-29 SANDHAM ROAD BELL
804672.003395095,6288189.56849128,25-27 SANDHAM ROAD BELL
798487.529235244,6267578.83519139,373 PEACH TREE ROAD MEGALONG VALLEY
800223.18522021,6280798.43130164,91-99 MOUNT YORK ROAD MOUNT VICTORIA
799898.026924957,6280947.5760139,102 MOUNT YORK ROAD MOUNT VICTORIA
801300.038336635,6269930.27580157,183-189 SHIPLEY ROAD BLACKHEATH
799917.496559055,6281217.20055056,104-116 MOUNT YORK ROAD MOUNT VICTORIA
800980.913493069,6279861.50224267,50-78 MOUNT YORK ROAD MOUNT VICTORIA
804755.08766594,6287967.23229637,20 SANDHAM ROAD BELL
804500.320204135,6288339.79487105,30-31 SANDHAM ROAD BELL
773586.410399245,6299650.75411352,789 PORTLAND SUNNY CORNER ROAD MEADOW FLAT
779791.065170983,6305676.5852504,340 BOULDER ROAD PORTLAND
788936.691339536,6294782.90089987,80 OAKEY FOREST ROAD MARRANGAROO
793577.098645761,6262733.75273782,297 GLEN CHEE ROAD GANBENANG
796831.826116894,6280457.38400128,108 BAANERS LANE LITTLE HARTLEY
794239.808431857,6290651.82501375,1 BORONIA STREET LITHGOW
791190.774086676,6290643.27655949,1 INNER CRESCENT BOWENFELS
793644.196998425,6290600.28354296,1 ESKBANK STREET LITHGOW
793831.127985024,6290549.88683582,4/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,8/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,7/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,1/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,3/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,2/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,5/4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,4 HILL STREET LITHGOW
793831.127985024,6290549.88683582,6/4 HILL STREET LITHGOW
788826.040837365,6294633.18060907,82 OAKEY FOREST ROAD MARRANGAROO
800088.135488339,6280803.41762596,96-100 MOUNT YORK ROAD MOUNT VICTORIA
800088.135488339,6280803.41762596,113 MOUNT YORK ROAD MOUNT VICTORIA
800084.06765337,6280802.75721859,96-100 MOUNT YORK ROAD MOUNT VICTORIA
777026.517338853,6281930.04614694,297 JERRYS MEADOW ROAD SODWALLS
789826.129242701,6288331.97512856,41 MAGPIE HOLLOW ROAD SOUTH BOWENFELS
778196.572432806,6281242.59019279,253 JERRYS MEADOW ROAD SODWALLS
786929.519544962,6300796.37544353,23 WOLGAN ROAD LIDSDALE
802420.19085369,6273619.96296223,396 KANIMBLA DRIVE KANIMBLA
798537.896844223,6269802.98643674,26 WARD ROAD KANIMBLA
793008.533050143,6290325.48600024,71 BENT STREET POTTERY ESTATE
802170.692942177,6273761.60307547,398 KANIMBLA DRIVE KANIMBLA
791655.986139855,6350755.28439056,277 NOOLA ROAD BOGEE
792175.391939228,6350893.89897083,313 NOOLA ROAD BOGEE
793008.533050143,6290325.48600024,71 BENT STREET POTTERY ESTATE
781023.268458277,6307066.02554632,172 BOULDER ROAD PORTLAND
781772.192715347,6305127.3425648,85 BOULDER ROAD BLACKMANS FLAT
795210.288439162,6291467.05117781,125A CHIFLEY ROAD CORNEY TOWN
789117.317957155,6287066.12488359,15 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
789124.514097524,6286975.99405564,23 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
789113.386729684,6286885.20411077,39 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
789060.386668376,6286705.06404666,45 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
789106.59446744,6287184.00309799,3 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
789094.446056308,6286787.161211,43 GOVERNOR GIPPS ROAD SOUTH BOWENFELS
795465.520981964,6291643.84178405,153 CHIFLEY ROAD CORNEY TOWN
793695.117604518,6290380.32897623,2A ESKBANK STREET LITHGOW
790394.446831088,6272141.38931914,1688 GANBENANG ROAD GANBENANG
789454.657565224,6271344.92402232,1760 GANBENANG ROAD GANBENANG
789985.250026436,6271889.8260676,1730 GANBENANG ROAD GANBENANG
